artistName,trackName,msPlayed
The 1975,M.O.N.E.Y.,208747
The 1975,M.O.N.E.Y.,208909
The 1975,M.O.N.E.Y.,211580
The 1975,M.O.N.E.Y.,213505
The 1975,M.O.N.E.Y.,215440
The 1975,M.O.N.E.Y.,216506
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,M.O.N.E.Y.,216563
The 1975,"M.O.N.E.Y. - Live From The O2, London. 16.12.16",1120
The 1975,"M.O.N.E.Y. - Live From The O2, London. 16.12.16",3320
The 1975,"M.O.N.E.Y. - Live From The O2, London. 16.12.16",10900
The 1975,"M.O.N.E.Y. - Live From The O2, London. 16.12.16",33544
The 1975,"M.O.N.E.Y. - Live From The O2, London. 16.12.16",76656
The 1975,"M.O.N.E.Y. - Live From The O2, London. 16.12.16",199027
The 1975,"M.O.N.E.Y. - Live From The O2, London. 16.12.16",224324
The 1975,"M.O.N.E.Y. - Live From The O2, London. 16.12.16",224324
The 1975,"M.O.N.E.Y. - Live From The O2, London. 16.12.16",224590
The 1975,"M.O.N.E.Y. - Live From The O2, London. 16.12.16",224873
The 1975,M.O.N.E.Y. - Mike Skinner Remix,1021
The 1975,M.O.N.E.Y. - Mike Skinner Remix,1200
The 1975,M.O.N.E.Y. - Mike Skinner Remix,1991
The 1975,M.O.N.E.Y. - Mike Skinner Remix,4356
The 1975,M.O.N.E.Y. - Mike Skinner Remix,4831
The 1975,M.O.N.E.Y. - Mike Skinner Remix,6460
The 1975,M.O.N.E.Y. - Mike Skinner Remix,304358
Taylor Swift,mad woman,1020
Taylor Swift,mad woman,1230
Taylor Swift,mad woman,1791
Taylor Swift,mad woman,2645
Taylor Swift,mad woman,3204
Taylor Swift,mad woman,20023
Taylor Swift,mad woman,24399
Taylor Swift,mad woman,230426
Taylor Swift,mad woman,233337
Taylor Swift,mad woman,237258
Taylor Swift,mad woman,237258
Taylor Swift,mad woman,237266
Taylor Swift,mad woman,237266
Taylor Swift,mad woman,237266
Taylor Swift,mad woman,237266
Taylor Swift,mad woman,237266
Nate Fifield,Mad World (Fondu),2455
Nate Fifield,Mad World (Fondu),34048
Nate Fifield,Mad World (Fondu),39893
Nate Fifield,Mad World (Fondu),45909
Nate Fifield,Mad World (Fondu),46101
LANY,Made In Hollywood,1021
LANY,Made In Hollywood,1114
LANY,Made In Hollywood,11912
LANY,Made In Hollywood,14187
LANY,Made In Hollywood,214245
Tyga,Made Me (feat. Bazzi),1856
Tyga,Made Me (feat. Bazzi),1856
Daniel Caesar,Made to Fall in Love,3680
Yung Gravy,Magic,8405
One Direction,Magic,13631
Coldplay,Magic,26958
Yung Gravy,Magic,59710
Yung Gravy,Magic,117934
Yung Gravy,Magic,177653
Yung Gravy,Magic,177653
Yung Gravy,Magic,177653
Coldplay,Magic,209129
Social House,Magic In The Hamptons (feat. Lil Yachty),4590
Disclosure,Magnets,3157
Noah Kahan,Maine,35610
Noah Kahan,Maine,232618
Juice WRLD,Make Believe,2303
Juice WRLD,Make Believe,51548
Juice WRLD,Make Believe,142025
Ed Sheeran,Make It Rain,107879
Victoria Bigelow,Make Me Blue,2901
Declan McKenna,Make Me Your Queen,221360
Ariana Grande,make up,140693
Adele,Make You Feel My Love,19670
Sleeping At Last,Make You Feel My Love,53690
Sleeping At Last,Make You Feel My Love,78890
PUBLIC,Make You Mine,1770
PUBLIC,Make You Mine,5802
PUBLIC,Make You Mine,13230
PUBLIC,Make You Mine,15240
Danny Elfman,Making It Real,9493
Keith Urban,Making Memories Of Us,1450
Kodak Black,Malcolm X.X.X.,97916
Billie Eilish,Male Fantasy,5205
Miley Cyrus,Malibu,1706
Miley Cyrus,Malibu,2048
Miley Cyrus,Malibu,2410
Kim Petras,Malibu,5015
Miley Cyrus,Malibu,27960
Kim Petras,Malibu,41145
Miley Cyrus,Malibu,135342
Kim Petras,Malibu,182890
Miley Cyrus,Malibu,231906
Miley Cyrus,Malibu,231906
Miley Cyrus,Malibu,231906
Miley Cyrus,Malibu,231906
COIN,Malibu 1992,1253
COIN,Malibu 1992,2530
COIN,Malibu 1992,9610
COIN,Malibu 1992,14860
COIN,Malibu 1992,40940
COIN,Malibu 1992,341200
COIN,Malibu 1992,341200
COIN,Malibu 1992,341200
LANY,Malibu Nights,1410
LANY,Malibu Nights,22050
Nikki Blonsky,"Mama, I'm A Big Girl Now",4629
ABBA,Mamma Mia,2850
ABBA,Mamma Mia,213266
Meryl Streep,Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack,1020
A Boogie Wit da Hoodie,Man in the Mirror,22762
James Morrison,Man In The Mirror - Acoustic Version,7990
Shania Twain,Man! I Feel Like A Woman!,1220
Shania Twain,Man! I Feel Like A Woman!,2005
Angus & Julia Stone,Mango Tree,7509
Kings of Leon,Manhattan,2901
Sara Bareilles,Manhattan,57343
Conan Gray,Maniac,1050
Conan Gray,Maniac,1277
Conan Gray,Maniac,1323
Conan Gray,Maniac,1386
Conan Gray,Maniac,1514
Conan Gray,Maniac,1671
Conan Gray,Maniac,1880
Conan Gray,Maniac,3945
Conan Gray,Maniac,6250
Conan Gray,Maniac,18654
Conan Gray,Maniac,43211
Conan Gray,Maniac,185773
Conan Gray,Maniac,185773
Conan Gray,Maniac,185773
Conan Gray,Maniac,185773
Conan Gray,Maniac,185773
Conan Gray,Maniac,185773
Conan Gray,Maniac,185773
Conan Gray,Maniac,185773
Conan Gray,Maniac,185773
Russ,Manifest,1750
"Tyler, The Creator",MANIFESTO (feat. Domo Genesis),11225
MARINA,Man's World - MUNA Remix,7488
chloe moriondo,Manta Rays,22741
Dijon,Many Times,1173
Maroon 5,Maps,8962
Freya Ridings,Maps - Single Version,11221
Her's,Marcel,1280
Her's,Marcel,1749
Her's,Marcel,187571
Her's,Marcel,187847
The Chicks,March March,4437
Boyscott,Marco Polo,2261
Arctic Monkeys,Mardy Bum,159090
Taylor Swift,marjorie,1068
Taylor Swift,marjorie,1386
Taylor Swift,marjorie,2046
Taylor Swift,marjorie,2074
Taylor Swift,marjorie,4520
Taylor Swift,marjorie,5460
Taylor Swift,marjorie,6314
Taylor Swift,marjorie,7600
Taylor Swift,marjorie,8803
Taylor Swift,marjorie,17517
Taylor Swift,marjorie,31962
Taylor Swift,marjorie,102313
Taylor Swift,marjorie,120597
Taylor Swift,marjorie,249475
Taylor Swift,marjorie,257773
Taylor Swift,marjorie,257773
Taylor Swift,marjorie,257773
Taylor Swift,marjorie,257773
Taylor Swift,marjorie,257773
Taylor Swift,marjorie,257773
Taylor Swift,marjorie,257773
Taylor Swift,marjorie,257773
Taylor Swift,marjorie,257773
Taylor Swift,Maroon,1643
Taylor Swift,Maroon,3290
Taylor Swift,Maroon,3817
Taylor Swift,Maroon,3925
Taylor Swift,Maroon,5730
Taylor Swift,Maroon,11157
Taylor Swift,Maroon,39488
Taylor Swift,Maroon,73142
Taylor Swift,Maroon,145134
Taylor Swift,Maroon,213172
Taylor Swift,Maroon,215893
Taylor Swift,Maroon,216759
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,218270
Taylor Swift,Maroon,219193
Taylor Swift,Maroon,219451
Train,Marry Me,5363
Bruno Mars,Marry You,4226
Bruno Mars,Marry You,21231
Yung Gravy,Martha Stewart,1300
Yung Gravy,Martha Stewart,205562
Drake,Marvins Room,1996
Drake,Marvins Room,4110
Taylor Swift,Mary's Song (Oh My My My),213080
Future,Mask Off,2645
Future,Mask Off,103381
Future,Mask Off,142547
Future,Mask Off,204600
Taylor Swift,Mastermind,2752
Taylor Swift,Mastermind,54056
Taylor Swift,Mastermind,61162
Taylor Swift,Mastermind,64969
Taylor Swift,Mastermind,88830
Taylor Swift,Mastermind,89492
Taylor Swift,Mastermind,126065
Taylor Swift,Mastermind,147125
Taylor Swift,Mastermind,175140
Taylor Swift,Mastermind,186909
Taylor Swift,Mastermind,188395
Taylor Swift,Mastermind,188871
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191039
Taylor Swift,Mastermind,191658
Taylor Swift,Mastermind,191659
Taylor Swift,Mastermind,191809
Harry Styles,Matilda,1000
Harry Styles,Matilda,1030
Harry Styles,Matilda,1066
Harry Styles,Matilda,1194
Harry Styles,Matilda,1393
Harry Styles,Matilda,1493
Harry Styles,Matilda,1956
Harry Styles,Matilda,2181
Harry Styles,Matilda,2389
Harry Styles,Matilda,2538
Harry Styles,Matilda,2577
Harry Styles,Matilda,3173
Harry Styles,Matilda,3242
Harry Styles,Matilda,5358
Harry Styles,Matilda,6314
Harry Styles,Matilda,6361
Harry Styles,Matilda,8280
Harry Styles,Matilda,8597
Harry Styles,Matilda,10367
Harry Styles,Matilda,18311
Harry Styles,Matilda,19224
Harry Styles,Matilda,71675
Harry Styles,Matilda,76599
Harry Styles,Matilda,85120
Harry Styles,Matilda,194167
Harry Styles,Matilda,204015
Harry Styles,Matilda,244671
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,245964
Harry Styles,Matilda,246283
Harry Styles,Matilda,246840
Harry Styles,Matilda,347571
Sasha Alex Sloan,Matter To You,2837
Celebrity Memoir Book Club,Matthew McConaughey Runs Greenlights with Ali Macofsky,21207
Ingrid Michaelson,Maybe,3210
Ben&Ben,Maybe The Night,114487
The Japanese House,Maybe You're the Reason,1130
The Japanese House,Maybe You're the Reason,1369
The Japanese House,Maybe You're the Reason,19477
The 1975,Me,1044
The 1975,Me,1429
The 1975,Me,2922
The 1975,Me,3227
The 1975,Me,3580
The 1975,Me,5450
The 1975,Me,11136
The 1975,Me,27300
The 1975,Me,43114
The 1975,Me,68359
The 1975,Me,112046
The 1975,Me,206889
The 1975,Me,224615
The 1975,Me,275021
The 1975,Me,275021
The 1975,Me,275021
The 1975,Me,275021
The 1975,Me,275021
The 1975,Me,275021
The 1975,Me & You Together Song,1091
The 1975,Me & You Together Song,1173
The 1975,Me & You Together Song,1207
The 1975,Me & You Together Song,1261
The 1975,Me & You Together Song,1390
The 1975,Me & You Together Song,1400
The 1975,Me & You Together Song,4240
The 1975,Me & You Together Song,12175
The 1975,Me & You Together Song,14311
The 1975,Me & You Together Song,70773
The 1975,Me & You Together Song,135518
The 1975,Me & You Together Song,155409
The 1975,Me & You Together Song,167137
The 1975,Me & You Together Song,185045
The 1975,Me & You Together Song,202346
The 1975,Me & You Together Song,206269
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
The 1975,Me & You Together Song,207223
Jenn Colella,Me And The Sky,1216
Meghan Trainor,Me Too,1450
Meghan Trainor,Me Too,24533
Taylor Swift,ME! - Live From Paris,1385
Taylor Swift,ME! - Live From Paris,211638
Taylor Swift,ME! - Live From Paris,213276
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),1068
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),1184
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),1323
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),1625
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),5290
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),11161
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),12373
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),27376
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),51456
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),53657
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),79104
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),120578
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),130733
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),139339
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),139750
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),158870
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),177984
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),186300
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),186440
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),187361
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
Taylor Swift,Mean,1066
Taylor Swift,Mean,1346
Taylor Swift,Mean,3541
Taylor Swift,Mean,14373
Taylor Swift,Mean,117415
Taylor Swift,Mean,173670
Taylor Swift,Mean,237733
Taylor Swift,Mean,237733
Gracie Abrams,Mean It,6410
Gracie Abrams,Mean It,12906
Lizzy McAlpine,Means Something,1237
Lizzy McAlpine,Means Something,5596
Lizzy McAlpine,Means Something,19221
Adam Melchor,Means To A Mend,29696
The 1975,Medicine,1023
The 1975,Medicine,1170
The 1975,Medicine,1320
The 1975,Medicine,1322
The 1975,Medicine,1741
The 1975,Medicine,2858
The 1975,Medicine,3960
The 1975,Medicine,3990
Daughter,Medicine,7722
The 1975,Medicine,12565
The 1975,Medicine,17298
The 1975,Medicine,19249
The 1975,Medicine,23734
Daughter,Medicine,40330
The 1975,Medicine,48824
The 1975,Medicine,80573
The 1975,Medicine,108019
The 1975,Medicine,115496
The 1975,Medicine,143917
The 1975,Medicine,180036
The 1975,Medicine,212601
The 1975,Medicine,217220
The 1975,Medicine,243066
The 1975,Medicine,247510
The 1975,Medicine,259748
The 1975,Medicine,274343
The 1975,Medicine,303104
The 1975,Medicine,352346
The 1975,Medicine,352346
The 1975,Medicine,352346
The 1975,Medicine,352346
The 1975,Medicine,352346
The 1975,Medicine,352346
The 1975,Medicine,352346
The 1975,Medicine,352346
The 1975,Medicine,352346
The 1975,Medicine,352346
The 1975,Medicine,436790
The 1975,Medicine,638218
The 1975,"Medicine - Live From The O2, London. 16.12.16",1180
The 1975,"Medicine - Live From The O2, London. 16.12.16",151092
The 1975,"Medicine - Live From The O2, London. 16.12.16",313413
The 1975,"Medicine - Live From The O2, London. 16.12.16",313413
The 1975,"Medicine - Live From The O2, London. 16.12.16",313804
Tom Speight,"Medicine - Recorded at RAK Studios, London",9260
THE ANXIETY,Meet Me At Our Spot,1045
THE ANXIETY,Meet Me At Our Spot,1648
THE ANXIETY,Meet Me At Our Spot,2252
THE ANXIETY,Meet Me At Our Spot,4996
THE ANXIETY,Meet Me At Our Spot,15530
THE ANXIETY,Meet Me At Our Spot,161413
THE ANXIETY,Meet Me At Our Spot,162680
THE ANXIETY,Meet Me At Our Spot,162680
Harry Styles,Meet Me in the Hallway,1780
Madison Hughes,Meet Me in the Woods,11690
Lord Huron,Meet Me in the Woods,19317
Infinite Stream,Melancholic Waltz,197710
Maroon 5,Memories,4693
Conan Gray,Memories,8234
David Guetta,Memories (feat. Kid Cudi),7701
Nate Fifield,Memories (Warm Up Version),11477
Nate Fifield,Memories (Warm Up Version),22208
Nate Fifield,Memories (Warm Up Version),189802
Nate Fifield,Memories (Warm Up Version),197482
Nate Fifield,Memories (Warm Up Version),198506
Nate Fifield,Memories (Warm Up Version),208192
Nate Fifield,Memories (Warm Up Version),208192
Will Smith,"Men In Black - From ""Men In Black"" Soundtrack",10596
The 1975,Menswear,1160
The 1975,Menswear,1393
The 1975,Menswear,1393
The 1975,Menswear,1540
The 1975,Menswear,1920
The 1975,Menswear,2716
The 1975,Menswear,3790
The 1975,Menswear,4471
